Name,Platform,Publisher,Genre,Release_Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Binary Domain,X360,Sega,Action,2012.0,0.09,0.07,0.02,0.02
Binary Domain,PS3,Sega,Action,2012.0,0.09,0.08,0.14,0.03
Binary Domain,PS3,Sega,Action,2012.0,0.09,0.08,0.14,0.03
BioShock,PS3,Take-Two Interactive,Shooter,2008.0,0.75,0.49,0.01,0.21
BioShock,PS3,Take-Two Interactive,Shooter,2008.0,0.75,0.49,0.01,0.21
BioShock,X360,Take-Two Interactive,Shooter,2007.0,1.65,0.86,0.05,0.28
BioShock,X360,Take-Two Interactive,Shooter,2007.0,1.65,0.86,0.05,0.28
BioShock 2,PS3,Take-Two Interactive,Shooter,2010.0,0.85,0.47,0.02,0.22
BioShock 2,PS3,Take-Two Interactive,Shooter,2010.0,0.85,0.47,0.02,0.22
BioShock 2,X360,Take-Two Interactive,Shooter,2010.0,1.45,0.55,0.02,0.19
BioShock 2,X360,Take-Two Interactive,Shooter,2010.0,1.45,0.55,0.02,0.19
BioShock Infinite,PS3,Take-Two Interactive,Shooter,2013.0,0.72,0.69,0.04,0.31
BioShock Infinite,PS3,Take-Two Interactive,Shooter,2013.0,0.72,0.69,0.04,0.31
BioShock Infinite,X360,Take-Two Interactive,Shooter,2013.0,1.22,0.57,0.02,0.15
BioShock Infinite,X360,Take-Two Interactive,Shooter,2013.0,1.22,0.57,0.02,0.15
Birds of Steel,PS3,Konami Digital Entertainment,Simulation,2012.0,0.1,0.09,0.02,0.04
Birds of Steel,PS3,Konami Digital Entertainment,Simulation,2012.0,0.1,0.09,0.02,0.04
Black,PS2,Electronic Arts,Shooter,2006.0,1.01,0.04,0.03,0.16
Black,PS2,Electronic Arts,Shooter,2006.0,1.01,0.04,0.03,0.16
Blades of Time,PS3,Konami Digital Entertainment,Action,2012.0,0.04,0.03,0.01,0.01
Blades of Time,PS3,Konami Digital Entertainment,Action,2012.0,0.04,0.03,0.01,0.01
Blades of Time,X360,Konami Digital Entertainment,Action,2012.0,0.07,0.03,0.0,0.01
Blades of Time,X360,Konami Digital Entertainment,Action,2012.0,0.07,0.03,0.0,0.01
Bladestorm: Nightmare,PS4,Tecmo Koei,Action,2015.0,0.07,0.04,0.03,0.02
Bladestorm: Nightmare,PS4,Tecmo Koei,Action,2015.0,0.07,0.04,0.03,0.02
Bladestorm: The Hundred Years' War,PS3,Tecmo Koei,Action,2007.0,0.1,0.03,0.14,0.02
Bladestorm: The Hundred Years' War,PS3,Tecmo Koei,Action,2007.0,0.1,0.03,0.14,0.02
Blast Corps,N64,Nintendo,Action,1997.0,0.39,0.09,0.17,0.06
Blast Corps,N64,Nintendo,Action,1997.0,0.39,0.09,0.17,0.06
BlazBlue: Calamity Trigger,PS3,PQube,Fighting,2009.0,0.36,0.1,0.06,0.06
BlazBlue: Calamity Trigger,PS3,PQube,Fighting,2009.0,0.36,0.1,0.06,0.06
BlazBlue: Calamity Trigger,X360,PQube,Fighting,2009.0,0.21,0.08,0.04,0.03
BlazBlue: Calamity Trigger,X360,PQube,Fighting,2009.0,0.21,0.08,0.04,0.03
BlazBlue: Calamity Trigger Portable,PSP,PQube,Fighting,2010.0,0.07,0.01,0.03,0.01
BlazBlue: Calamity Trigger Portable,PSP,PQube,Fighting,2010.0,0.07,0.01,0.03,0.01
BlazBlue: Chrono Phantasma Extend,PS4,PQube,Action,2015.0,0.07,0.03,0.02,0.02
BlazBlue: Chrono Phantasma Extend,PS4,PQube,Action,2015.0,0.07,0.03,0.02,0.02
BlazBlue: Continuum Shift,PS3,PQube,Fighting,2010.0,0.21,0.08,0.09,0.04
BlazBlue: Continuum Shift,PS3,PQube,Fighting,2010.0,0.21,0.08,0.09,0.04
BlazBlue: Continuum Shift,X360,PQube,Fighting,2010.0,0.23,0.04,0.02,0.02
BlazBlue: Continuum Shift,X360,PQube,Fighting,2010.0,0.23,0.04,0.02,0.02
BlazBlue: Continuum Shift II,PSP,PQube,Fighting,2011.0,0.03,0.02,0.07,0.01
BlazBlue: Continuum Shift II,PSP,PQube,Fighting,2011.0,0.03,0.02,0.07,0.01
BlazBlue: Continuum Shift II,3DS,PQube,Fighting,2011.0,0.05,0.01,0.04,0.01
BlazBlue: Continuum Shift II,3DS,PQube,Fighting,2011.0,0.05,0.01,0.04,0.01
Blazing Souls: Accelate,PSP,Idea Factory,Role-Playing,2009.0,0.04,0.0,0.01,0.0
Blazing Souls: Accelate,PSP,Idea Factory,Role-Playing,2009.0,0.04,0.0,0.01,0.0
Bleach: Shattered Blade,Wii,Sega,Fighting,2006.0,0.22,0.01,0.08,0.02
Bleach: Shattered Blade,Wii,Sega,Fighting,2006.0,0.22,0.01,0.08,0.02
Bleach: Soul Resurreccion,PS3,Nippon Ichi Software,Fighting,2011.0,0.27,0.11,0.07,0.05
Bleach: Soul Resurreccion,PS3,Nippon Ichi Software,Fighting,2011.0,0.27,0.11,0.07,0.05
Bleach: The 3rd Phantom,DS,Sega,Role-Playing,2008.0,0.1,0.02,0.07,0.01
Bleach: The 3rd Phantom,DS,Sega,Role-Playing,2008.0,0.1,0.02,0.07,0.01
Bleach: The Blade of Fate,DS,Sega,Fighting,2006.0,0.3,0.01,0.12,0.03
Bleach: The Blade of Fate,DS,Sega,Fighting,2006.0,0.3,0.01,0.12,0.03
Bloody Roar 3,PS2,Virgin Interactive,Fighting,2001.0,0.15,0.11,0.05,0.04
Bloody Roar 3,PS2,Virgin Interactive,Fighting,2001.0,0.15,0.11,0.05,0.04
Blue Dragon,X360,Microsoft Game Studios,Role-Playing,2006.0,0.3,0.33,0.21,0.08
Blue Dragon,X360,Microsoft Game Studios,Role-Playing,2006.0,0.3,0.33,0.21,0.08
Blue Dragon Plus,DS,Ignition Entertainment,Role-Playing,2008.0,0.12,0.04,0.05,0.01
Blue Dragon Plus,DS,Ignition Entertainment,Role-Playing,2008.0,0.12,0.04,0.05,0.01
Blue Dragon: Awakened Shadow,DS,Namco Bandai Games,Role-Playing,2009.0,0.06,0.0,0.03,0.0
Blue Dragon: Awakened Shadow,DS,Namco Bandai Games,Role-Playing,2009.0,0.06,0.0,0.03,0.0
Blur,X360,Activision,Racing,2010.0,0.25,0.28,0.0,0.06
Blur,X360,Activision,Racing,2010.0,0.25,0.28,0.0,0.06
Blur,PS3,Activision,Racing,2010.0,0.22,0.37,0.02,0.13
Blur,PS3,Activision,Racing,2010.0,0.22,0.37,0.02,0.13
Bomberman,DS,Ubisoft,Puzzle,2005.0,0.1,0.02,0.03,0.01
Bomberman,DS,Ubisoft,Puzzle,2005.0,0.1,0.02,0.03,0.01
Bomberman 64,N64,Hudson Soft,Puzzle,1997.0,0.5,0.2,0.31,0.03
Bomberman 64,N64,Hudson Soft,Puzzle,1997.0,0.5,0.2,0.31,0.03
Bomberman 64: The Second Attack!,N64,Hudson Soft,Adventure,1999.0,0.05,0.01,0.11,0.0
Bomberman 64: The Second Attack!,N64,Hudson Soft,Adventure,1999.0,0.05,0.01,0.11,0.0
Bomberman Generation,GC,Vivendi Games,Adventure,2002.0,0.15,0.04,0.06,0.01
Bomberman Generation,GC,Vivendi Games,Adventure,2002.0,0.15,0.04,0.06,0.01
Bomberman Hero,N64,Nintendo,Platform,1998.0,0.27,0.06,0.08,0.05
Bomberman Hero,N64,Nintendo,Platform,1998.0,0.27,0.06,0.08,0.05
Bomberman II,NES,Hudson Soft,Puzzle,1991.0,0.16,0.03,0.15,0.1
Bomberman II,NES,Hudson Soft,Puzzle,1991.0,0.16,0.03,0.15,0.1
Bomberman Land,Wii,Rising Star Games,Misc,2007.0,0.11,0.02,0.03,0.01
Bomberman Land,Wii,Rising Star Games,Misc,2007.0,0.11,0.02,0.03,0.01
Bomberman Land Touch!,DS,Rising Star Games,Puzzle,2006.0,0.04,0.0,0.04,0.0
Bomberman Land Touch!,DS,Rising Star Games,Puzzle,2006.0,0.04,0.0,0.04,0.0
Bomberman Land Touch! 2,DS,Rising Star Games,Puzzle,2007.0,0.13,0.0,0.01,0.01
Bomberman Land Touch! 2,DS,Rising Star Games,Puzzle,2007.0,0.13,0.0,0.01,0.01
Bomberman Tournament,GBA,Activision,Puzzle,2001.0,0.1,0.04,0.1,0.01
Bomberman Tournament,GBA,Activision,Puzzle,2001.0,0.1,0.04,0.1,0.01
Bomberman World,PS,Sony Computer Entertainment,Puzzle,1998.0,0.06,0.04,0.22,0.02
Bomberman World,PS,Sony Computer Entertainment,Puzzle,1998.0,0.06,0.04,0.22,0.02
Borderlands,X360,Take-Two Interactive,Shooter,2009.0,2.39,0.73,0.03,0.29
Borderlands,X360,Take-Two Interactive,Shooter,2009.0,2.39,0.73,0.03,0.29
Borderlands 2,PSV,Take-Two Interactive,Shooter,2014.0,0.43,0.21,0.01,0.19
Borderlands 2,PSV,Take-Two Interactive,Shooter,2014.0,0.43,0.21,0.01,0.19
Borderlands 2,X360,Take-Two Interactive,Shooter,2012.0,1.89,0.91,0.04,0.24
Borderlands 2,X360,Take-Two Interactive,Shooter,2012.0,1.89,0.91,0.04,0.24
Borderlands 2,PS3,Take-Two Interactive,Shooter,2012.0,1.05,0.77,0.1,0.36
Borderlands 2,PS3,Take-Two Interactive,Shooter,2012.0,1.05,0.77,0.1,0.36
Borderlands: The Handsome Collection,PS4,Take-Two Interactive,Shooter,2015.0,0.36,0.32,0.03,0.14
Borderlands: The Handsome Collection,PS4,Take-Two Interactive,Shooter,2015.0,0.36,0.32,0.03,0.14
Borderlands: The Pre-Sequel,X360,Take-Two Interactive,Shooter,2014.0,0.46,0.22,0.01,0.06
Borderlands: The Pre-Sequel,X360,Take-Two Interactive,Shooter,2014.0,0.46,0.22,0.01,0.06
Borderlands: The Pre-Sequel,PS3,Take-Two Interactive,Shooter,2014.0,0.25,0.26,0.05,0.11
Borderlands: The Pre-Sequel,PS3,Take-Two Interactive,Shooter,2014.0,0.25,0.26,0.05,0.11
Brave Fencer Musashi,PS,SquareSoft,Role-Playing,1998.0,0.25,0.17,0.65,0.07
Brave Fencer Musashi,PS,SquareSoft,Role-Playing,1998.0,0.25,0.17,0.65,0.07
Breath of Fire,GBA,Ubisoft,Role-Playing,2001.0,0.11,0.04,0.06,0.0
Breath of Fire,GBA,Ubisoft,Role-Playing,2001.0,0.11,0.04,0.06,0.0
Breath of Fire III,PS,Capcom,Role-Playing,1997.0,0.29,0.19,0.46,0.07
Breath of Fire III,PS,Capcom,Role-Playing,1997.0,0.29,0.19,0.46,0.07
Breath of Fire IV,PS,Capcom,Role-Playing,2000.0,0.11,0.08,0.34,0.04
Breath of Fire IV,PS,Capcom,Role-Playing,2000.0,0.11,0.08,0.34,0.04
Brian Lara Cricket,PS,Codemasters,Sports,1998.0,0.02,1.13,0.01,0.1
Brian Lara Cricket,PS,Codemasters,Sports,1998.0,0.02,1.13,0.01,0.1
Brink,PS3,Bethesda Softworks,Shooter,2011.0,0.29,0.32,0.01,0.12
Brink,PS3,Bethesda Softworks,Shooter,2011.0,0.29,0.32,0.01,0.12
Brink,X360,Bethesda Softworks,Shooter,2011.0,0.59,0.35,0.01,0.09
Brink,X360,Bethesda Softworks,Shooter,2011.0,0.59,0.35,0.01,0.09
Brute Force,XB,Microsoft Game Studios,Shooter,2003.0,0.62,0.18,0.01,0.03
Brute Force,XB,Microsoft Game Studios,Shooter,2003.0,0.62,0.18,0.01,0.03
Bullet Witch,X360,Atari,Shooter,2006.0,0.07,0.01,0.02,0.01
Bullet Witch,X360,Atari,Shooter,2006.0,0.07,0.01,0.02,0.01
Bulletstorm,PS3,Electronic Arts,Shooter,2011.0,0.23,0.2,0.01,0.08
Bulletstorm,PS3,Electronic Arts,Shooter,2011.0,0.23,0.2,0.01,0.08
Bulletstorm,X360,Electronic Arts,Shooter,2011.0,0.61,0.32,0.01,0.08
Bulletstorm,X360,Electronic Arts,Shooter,2011.0,0.61,0.32,0.01,0.08
Bully: Scholarship Edition,X360,Take-Two Interactive,Action,2008.0,0.53,0.4,0.03,0.11
Bully: Scholarship Edition,X360,Take-Two Interactive,Action,2008.0,0.53,0.4,0.03,0.11
Burnout Dominator,PSP,Electronic Arts,Racing,2007.0,0.02,0.38,0.01,0.06
Burnout Dominator,PSP,Electronic Arts,Racing,2007.0,0.02,0.38,0.01,0.06
Burnout Paradise,PS3,Electronic Arts,Racing,2008.0,1.01,0.64,0.02,0.3
Burnout Paradise,PS3,Electronic Arts,Racing,2008.0,1.01,0.64,0.02,0.3
Burnout Paradise,X360,Electronic Arts,Racing,2008.0,0.63,0.58,0.01,0.15
Burnout Paradise,X360,Electronic Arts,Racing,2008.0,0.63,0.58,0.01,0.15
Bushido Blade,PS,Sony Computer Entertainment,Fighting,1997.0,0.39,0.27,0.43,0.08
Bushido Blade,PS,Sony Computer Entertainment,Fighting,1997.0,0.39,0.27,0.43,0.08
Bushido Blade 2,PS,SquareSoft,Fighting,1998.0,0.25,0.17,0.22,0.04
Bushido Blade 2,PS,SquareSoft,Fighting,1998.0,0.25,0.17,0.22,0.04
Bust A Groove,PS,Sony Computer Entertainment,Misc,1998.0,0.09,0.06,0.35,0.04
Bust A Groove,PS,Sony Computer Entertainment,Misc,1998.0,0.09,0.06,0.35,0.04
Bust A Groove 2,PS,Enix Corporation,Misc,1999.0,0.04,0.03,0.18,0.02
Bust A Groove 2,PS,Enix Corporation,Misc,1999.0,0.04,0.03,0.18,0.02
Bust-A-Move Universe,3DS,Square Enix,Puzzle,2011.0,0.08,0.15,0.06,0.03
Bust-A-Move Universe,3DS,Square Enix,Puzzle,2011.0,0.08,0.15,0.06,0.03
Call of Duty 2,X360,Activision,Shooter,2005.0,1.81,0.05,0.01,0.15
Call of Duty 2,X360,Activision,Shooter,2005.0,1.81,0.05,0.01,0.15
Call of Duty 3,X360,Activision,Shooter,2006.0,1.49,0.93,0.02,0.27
Call of Duty 3,X360,Activision,Shooter,2006.0,1.49,0.93,0.02,0.27
Call of Duty 3,PS3,Activision,Shooter,2006.0,0.6,0.63,0.03,0.26
Call of Duty 3,PS3,Activision,Shooter,2006.0,0.6,0.63,0.03,0.26
Call of Duty 4: Modern Warfare,X360,Activision,Shooter,2007.0,5.91,2.38,0.13,0.9
Call of Duty 4: Modern Warfare,X360,Activision,Shooter,2007.0,5.91,2.38,0.13,0.9
Call of Duty 4: Modern Warfare,PS3,Activision,Shooter,2007.0,3.1,2.3,0.28,1.04
Call of Duty 4: Modern Warfare,PS3,Activision,Shooter,2007.0,3.1,2.3,0.28,1.04
Call of Duty 4: Modern Warfare,DS,Activision,Shooter,2007.0,0.96,0.02,0.01,0.08
Call of Duty 4: Modern Warfare,DS,Activision,Shooter,2007.0,0.96,0.02,0.01,0.08
Call of Duty Black Ops: Declassified,PSV,Activision,Action,2012.0,0.8,0.52,0.07,0.3
Call of Duty Black Ops: Declassified,PSV,Activision,Action,2012.0,0.8,0.52,0.07,0.3
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2014.0,3.21,1.53,0.01,0.38
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2014.0,3.21,1.53,0.01,0.38
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2014.0,2.8,3.3,0.14,1.37
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2014.0,2.8,3.3,0.14,1.37
Call of Duty: Advanced Warfare,X360,Activision,Shooter,2014.0,2.75,1.18,0.0,0.37
Call of Duty: Advanced Warfare,X360,Activision,Shooter,2014.0,2.75,1.18,0.0,0.37
Call of Duty: Advanced Warfare,PS3,Activision,Shooter,2014.0,1.54,1.94,0.19,0.77
Call of Duty: Advanced Warfare,PS3,Activision,Shooter,2014.0,1.54,1.94,0.19,0.77
Call of Duty: Black Ops,X360,Activision,Shooter,2010.0,9.67,3.73,0.11,1.13
Call of Duty: Black Ops,X360,Activision,Shooter,2010.0,9.67,3.73,0.11,1.13
Call of Duty: Black Ops,PS3,Activision,Shooter,2010.0,5.98,4.44,0.48,1.83
Call of Duty: Black Ops,PS3,Activision,Shooter,2010.0,5.98,4.44,0.48,1.83
Call of Duty: Black Ops 3,XOne,Activision,Shooter,2015.0,4.52,2.09,0.01,0.67
Call of Duty: Black Ops 3,XOne,Activision,Shooter,2015.0,4.52,2.09,0.01,0.67
Call of Duty: Black Ops 3,PS3,Activision,Shooter,2015.0,0.49,0.96,0.07,0.27
Call of Duty: Black Ops 3,PS3,Activision,Shooter,2015.0,0.49,0.96,0.07,0.27
Call of Duty: Black Ops 3,PS4,Activision,Shooter,2015.0,5.77,5.81,0.35,2.31
Call of Duty: Black Ops 3,PS4,Activision,Shooter,2015.0,5.77,5.81,0.35,2.31
Call of Duty: Black Ops II,PS3,Activision,Shooter,2012.0,4.99,5.88,0.65,2.52
Call of Duty: Black Ops II,PS3,Activision,Shooter,2012.0,4.99,5.88,0.65,2.52
Call of Duty: Black Ops II,X360,Activision,Shooter,2012.0,8.25,4.3,0.07,1.12
Call of Duty: Black Ops II,X360,Activision,Shooter,2012.0,8.25,4.3,0.07,1.12
Call of Duty: Finest Hour,PS2,Activision,Shooter,2004.0,1.51,1.12,0.01,0.24
Call of Duty: Finest Hour,PS2,Activision,Shooter,2004.0,1.51,1.12,0.01,0.24
Call of Duty: Ghosts,WiiU,Activision,Shooter,2013.0,0.23,0.09,0.01,0.03
Call of Duty: Ghosts,WiiU,Activision,Shooter,2013.0,0.23,0.09,0.01,0.03
Call of Duty: Ghosts,X360,Activision,Shooter,2013.0,6.72,2.63,0.04,0.82
Call of Duty: Ghosts,X360,Activision,Shooter,2013.0,6.72,2.63,0.04,0.82
Call of Duty: Ghosts,PS4,Activision,Shooter,2013.0,1.78,1.42,0.05,0.38
Call of Duty: Ghosts,PS4,Activision,Shooter,2013.0,1.78,1.42,0.05,0.38
Call of Duty: Ghosts,PS3,Activision,Shooter,2013.0,4.09,3.73,0.38,1.38
Call of Duty: Ghosts,PS3,Activision,Shooter,2013.0,4.09,3.73,0.38,1.38
Call of Duty: Modern Warfare 2,PS3,Activision,Shooter,2009.0,4.99,3.69,0.38,1.63
Call of Duty: Modern Warfare 2,PS3,Activision,Shooter,2009.0,4.99,3.69,0.38,1.63
Call of Duty: Modern Warfare 2,X360,Activision,Shooter,2009.0,8.52,3.63,0.08,1.29
Call of Duty: Modern Warfare 2,X360,Activision,Shooter,2009.0,8.52,3.63,0.08,1.29
Call of Duty: Modern Warfare 3,X360,Activision,Shooter,2011.0,9.03,4.28,0.13,1.32
Call of Duty: Modern Warfare 3,X360,Activision,Shooter,2011.0,9.03,4.28,0.13,1.32
Call of Duty: Modern Warfare 3,PS3,Activision,Shooter,2011.0,5.54,5.82,0.49,1.62
Call of Duty: Modern Warfare 3,PS3,Activision,Shooter,2011.0,5.54,5.82,0.49,1.62
Call of Juarez,X360,Ubisoft,Shooter,2007.0,0.14,0.02,0.0,0.01
Call of Juarez,X360,Ubisoft,Shooter,2007.0,0.14,0.02,0.0,0.01
Call of Juarez: Bound in Blood,PS3,Ubisoft,Shooter,2009.0,0.35,0.38,0.01,0.16
Call of Juarez: Bound in Blood,PS3,Ubisoft,Shooter,2009.0,0.35,0.38,0.01,0.16
Call of Juarez: Bound in Blood,X360,Ubisoft,Shooter,2009.0,0.3,0.24,0.0,0.06
Call of Juarez: Bound in Blood,X360,Ubisoft,Shooter,2009.0,0.3,0.24,0.0,0.06
Calling,Wii,Konami Digital Entertainment,Adventure,2009.0,0.07,0.04,0.0,0.01
Calling,Wii,Konami Digital Entertainment,Adventure,2009.0,0.07,0.04,0.0,0.01
Capcom Classics Collection,PS2,Capcom,Misc,2005.0,0.22,0.17,0.05,0.06
Capcom Classics Collection,PS2,Capcom,Misc,2005.0,0.22,0.17,0.05,0.06
Capcom Classics Collection Reloaded,PSP,Capcom,Misc,2006.0,0.26,0.0,0.03,0.03
Capcom Classics Collection Reloaded,PSP,Capcom,Misc,2006.0,0.26,0.0,0.03,0.03
Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,Capcom,Fighting,2001.0,0.22,0.17,0.3,0.06
Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,Capcom,Fighting,2001.0,0.22,0.17,0.3,0.06
Carnage Heart,PS,Sony Computer Entertainment,Strategy,1995.0,0.01,0.01,0.09,0.01
Carnage Heart,PS,Sony Computer Entertainment,Strategy,1995.0,0.01,0.01,0.09,0.01
Carnival Games,Wii,Take-Two Interactive,Misc,2007.0,2.13,1.5,0.05,0.42
Carnival Games,Wii,Take-Two Interactive,Misc,2007.0,2.13,1.5,0.05,0.42
Cars 2,DS,Disney Interactive Studios,Racing,2011.0,0.72,0.44,0.04,0.12
Cars 2,DS,Disney Interactive Studios,Racing,2011.0,0.72,0.44,0.04,0.12
Castlevania,N64,Konami Digital Entertainment,Platform,1999.0,0.44,0.1,0.04,0.05
Castlevania,N64,Konami Digital Entertainment,Platform,1999.0,0.44,0.1,0.04,0.05
Castlevania,NES,Konami Digital Entertainment,Platform,1986.0,0.54,0.06,0.62,0.01
Castlevania,NES,Konami Digital Entertainment,Platform,1986.0,0.54,0.06,0.62,0.01
Castlevania III: Dracula's Curse,NES,Konami Digital Entertainment,Platform,1989.0,0.4,0.07,0.37,0.01
Castlevania III: Dracula's Curse,NES,Konami Digital Entertainment,Platform,1989.0,0.4,0.07,0.37,0.01
Castlevania Judgment,Wii,Konami Digital Entertainment,Fighting,2008.0,0.13,0.02,0.01,0.01
Castlevania Judgment,Wii,Konami Digital Entertainment,Fighting,2008.0,0.13,0.02,0.01,0.01
Castlevania: Curse of Darkness,PS2,Konami Digital Entertainment,Action,2005.0,0.18,0.14,0.05,0.05
Castlevania: Curse of Darkness,PS2,Konami Digital Entertainment,Action,2005.0,0.18,0.14,0.05,0.05
Castlevania: Dawn of Sorrow,DS,Konami Digital Entertainment,Platform,2005.0,0.37,0.04,0.03,0.04
Castlevania: Dawn of Sorrow,DS,Konami Digital Entertainment,Platform,2005.0,0.37,0.04,0.03,0.04
Castlevania: Harmony of Dissonance,GBA,Konami Digital Entertainment,Platform,2002.0,0.16,0.06,0.04,0.0
Castlevania: Harmony of Dissonance,GBA,Konami Digital Entertainment,Platform,2002.0,0.16,0.06,0.04,0.0
Castlevania: Legacy of Darkness,N64,Konami Digital Entertainment,Platform,1999.0,0.06,0.02,0.05,0.0
Castlevania: Legacy of Darkness,N64,Konami Digital Entertainment,Platform,1999.0,0.06,0.02,0.05,0.0
Castlevania: Lords of Shadow,PS3,Konami Digital Entertainment,Action,2010.0,0.5,0.37,0.1,0.16
Castlevania: Lords of Shadow,PS3,Konami Digital Entertainment,Action,2010.0,0.5,0.37,0.1,0.16
Castlevania: Lords of Shadow,X360,Konami Digital Entertainment,Action,2010.0,0.42,0.18,0.01,0.05
Castlevania: Lords of Shadow,X360,Konami Digital Entertainment,Action,2010.0,0.42,0.18,0.01,0.05
Castlevania: Lords of Shadow - Mirror of Fate,3DS,Konami Digital Entertainment,Action,2013.0,0.04,0.07,0.03,0.01
Castlevania: Lords of Shadow - Mirror of Fate,3DS,Konami Digital Entertainment,Action,2013.0,0.04,0.07,0.03,0.01
Castlevania: Lords of Shadow 2,PS3,Konami Digital Entertainment,Action,2014.0,0.03,0.13,0.02,0.04
Castlevania: Lords of Shadow 2,PS3,Konami Digital Entertainment,Action,2014.0,0.03,0.13,0.02,0.04
Castlevania: Order of Ecclesia,DS,Konami Digital Entertainment,Platform,2008.0,0.31,0.03,0.04,0.03
Castlevania: Order of Ecclesia,DS,Konami Digital Entertainment,Platform,2008.0,0.31,0.03,0.04,0.03
Castlevania: Portrait of Ruin,DS,Konami Digital Entertainment,Platform,2006.0,0.33,0.03,0.04,0.03
Castlevania: Portrait of Ruin,DS,Konami Digital Entertainment,Platform,2006.0,0.33,0.03,0.04,0.03
Castlevania: Symphony of the Night,PS,Konami Digital Entertainment,Platform,1997.0,0.58,0.4,0.21,0.08
Castlevania: Symphony of the Night,PS,Konami Digital Entertainment,Platform,1997.0,0.58,0.4,0.21,0.08
Castlevania: The Dracula X Chronicles,PSP,Konami Digital Entertainment,Platform,2007.0,0.22,0.09,0.04,0.07
Castlevania: The Dracula X Chronicles,PSP,Konami Digital Entertainment,Platform,2007.0,0.22,0.09,0.04,0.07
Catherine,X360,Deep Silver,Adventure,2011.0,0.2,0.06,0.03,0.02
Catherine,X360,Deep Silver,Adventure,2011.0,0.2,0.06,0.03,0.02
Catherine,PS3,Deep Silver,Adventure,2011.0,0.3,0.15,0.2,0.07
Catherine,PS3,Deep Silver,Adventure,2011.0,0.3,0.15,0.2,0.07
Cave Story 3D,3DS,Nippon Ichi Software,Platform,2011.0,0.09,0.03,0.01,0.01
Cave Story 3D,3DS,Nippon Ichi Software,Platform,2011.0,0.09,0.03,0.01,0.01
Champion Jockey: G1 Jockey & Gallop Racer,PS3,Tecmo Koei,Sports,2011.0,0.06,0.05,0.08,0.02
Champion Jockey: G1 Jockey & Gallop Racer,PS3,Tecmo Koei,Sports,2011.0,0.06,0.05,0.08,0.02
Champion Jockey: G1 Jockey & Gallop Racer,Wii,Tecmo Koei,Sports,2011.0,0.05,0.04,0.01,0.01
Champion Jockey: G1 Jockey & Gallop Racer,Wii,Tecmo Koei,Sports,2011.0,0.05,0.04,0.01,0.01
Chibi-Robo! Plug into Adventure!,GC,Nintendo,Adventure,2005.0,0.23,0.06,0.09,0.01
Chibi-Robo! Plug into Adventure!,GC,Nintendo,Adventure,2005.0,0.23,0.06,0.09,0.01
Chibi-Robo! Zip Lash,3DS,Nintendo,Platform,2015.0,0.09,0.08,0.06,0.02
Chibi-Robo! Zip Lash,3DS,Nintendo,Platform,2015.0,0.09,0.08,0.06,0.02
Children of Mana,DS,Nintendo,Role-Playing,2006.0,0.16,0.01,0.29,0.02
Children of Mana,DS,Nintendo,Role-Playing,2006.0,0.16,0.01,0.29,0.02
Chocobo Racing,PS,SquareSoft,Racing,1999.0,0.07,0.05,0.3,0.03
Chocobo Racing,PS,SquareSoft,Racing,1999.0,0.07,0.05,0.3,0.03
Chocobo's Dungeon 2,PS,SquareSoft,Role-Playing,1998.0,0.04,0.03,0.58,0.05
Chocobo's Dungeon 2,PS,SquareSoft,Role-Playing,1998.0,0.04,0.03,0.58,0.05
Classic NES Series: Bomberman,GBA,Nintendo,Action,2004.0,0.1,0.04,0.11,0.01
Classic NES Series: Bomberman,GBA,Nintendo,Action,2004.0,0.1,0.04,0.11,0.01
Classic NES Series: Castlevania,GBA,Nintendo,Platform,2004.0,0.17,0.06,0.09,0.01
Classic NES Series: Castlevania,GBA,Nintendo,Platform,2004.0,0.17,0.06,0.09,0.01
Classic NES Series: Donkey Kong,GBA,Nintendo,Platform,2004.0,0.4,0.15,0.17,0.01
Classic NES Series: Donkey Kong,GBA,Nintendo,Platform,2004.0,0.4,0.15,0.17,0.01
Classic NES Series: Dr. Mario,GBA,Nintendo,Puzzle,2004.0,0.31,0.11,0.13,0.01
Classic NES Series: Dr. Mario,GBA,Nintendo,Puzzle,2004.0,0.31,0.11,0.13,0.01
Classic NES Series: Excitebike,GBA,Nintendo,Racing,2004.0,0.11,0.04,0.1,0.01
Classic NES Series: Excitebike,GBA,Nintendo,Racing,2004.0,0.11,0.04,0.1,0.01
Classic NES Series: Ice Climber,GBA,Nintendo,Platform,2004.0,0.1,0.04,0.2,0.01
Classic NES Series: Ice Climber,GBA,Nintendo,Platform,2004.0,0.1,0.04,0.2,0.01
Classic NES Series: Metroid,GBA,Nintendo,Adventure,2004.0,0.26,0.1,0.07,0.01
Classic NES Series: Metroid,GBA,Nintendo,Adventure,2004.0,0.26,0.1,0.07,0.01
Classic NES Series: Pac-Man,GBA,Nintendo,Puzzle,2004.0,0.25,0.09,0.12,0.01
Classic NES Series: Pac-Man,GBA,Nintendo,Puzzle,2004.0,0.25,0.09,0.12,0.01
